transaction_id,account_id,customer_id,customer_name,email,phone,transaction_date,amount,transaction_type,currency,merchant,merchant_category,balance,credit_limit,fraud_flag,status,card_number,routing_number,last_updated
TXN-00000117,ACC-5675106,CUST-28456,Robert Valenzuela,matthewrobinson@example.com,(818)437-0157x74416,2021-01-31,2196.83,Transfer,GBP,Case PLC,Travel,1926.52,15014.05,0,Failed,8920832486942539,913242686,2023-06-21
TXN-00000118,ACC-3018458,CUST-98847,Michael Acosta,erin84@example.com,+1-316-693-6175x6826,2023-04-02,12513.36,Fee,JPY,Gardner and Sons,Dining,39077.01,90425.81,0,Reversed,6732753375968458,536711889,2021-08-29
TXN-00000119,ACC-9791515,CUST-40740,Teresa Murphy,hullcynthia@example.com,300.340.1733x759,2021-02-02,610.86,Transfer,GBP,Jones Ltd,Grocery,30274.7,68444.88,1,Failed,3495364556123267,824200423,2022-02-16
TXN-00000120,ACC-4360321,CUST-33894,Kelsey Fisher,,739.655.7016x01619,2020-09-17,10232.42,Credit,CAD,"Wells, Anderson and Robinson",Healthcare,17908.73,78252.8,0,Completed,8514134869285661,613507099,2023-10-07
TXN-00000121,ACC-9268512,CUST-93956,Hannah Wright,monicayoung@example.org,+1-242-206-5999x544,2023-04-16,3649.08,Credit,USD,Walters-Walsh,Grocery,2028.48,12287.75,0,Completed,2134750334807865,109570651,2020-03-03
TXN-00000122,ACC-4505346,CUST-97742,Lauren Castro,diamondstone@example.org,+1-754-396-3083x9772,2021-06-19,7559.04,Refund,GBP,Tucker Ltd,Online,6294.79,35516.26,0,Pending,4615622057359316,637293625,2024-01-01
TXN-00000123,ACC-4135511,CUST-24129,Dr. Crystal Castro DDS,john91@example.org,(763)698-6493,2021-08-03,3105.64,Fee,JPY,Garcia-Freeman,Retail,24345.83,9836.62,0,Reversed,4972927977697346,404546652,2023-10-22
TXN-00000124,ACC-4484098,CUST-22008,Manuel Washington,umorgan@example.com,(238)782-2340x917,2022-10-10,12476.4,Debit,JPY,Brown Group,Utilities,40521.81,3271.63,0,Pending,6085743698266457,383327863,2024-10-23
TXN-00000125,ACC-9356059,CUST-97793,Karina Vincent,vanessathomas@example.com,328.227.5987x68079,2020-09-20,13334.63,Transfer,USD,Roach-Brooks,Grocery,45032.91,98861.63,0,Completed,9947740818132414,426626045,2023-09-27
TXN-00000126,ACC-1404125,CUST-83331,Barbara Hall,samuel29@example.net,438.563.4587,2024-04-17,11194.37,Transfer,GBP,"Baker, Pierce and Lynch",Entertainment,39390.49,32643.32,0,Completed,7564432419344246,351762154,2021-10-17
TXN-00000127,ACC-7398652,CUST-88416,David Brooks,kara84@example.net,001-981-514-5758,2023-12-30,13479.06,Debit,USD,David-Martinez,Grocery,42173.3,91048.05,0,Completed,1858962348462080,693826850,2022-06-27
TXN-00000128,ACC-6196282,CUST-79690,Stacey Crosby,richardsonheather@example.com,511-252-4718x71000,2020-04-01,7815.86,Debit,CAD,"Parker, Crosby and Thomas",Travel,36219.48,81144.68,0,Failed,2056649099083944,771081440,2023-10-30
TXN-00000129,ACC-5404222,CUST-38917,Danielle Keller,gnguyen@example.com,+1-828-263-2494x8783,2023-07-21,759.06,Refund,JPY,Brown Group,Retail,36849.55,5887.53,0,Reversed,7453379197451405,649589315,2024-06-03
TXN-00000130,ACC-8198924,CUST-78146,Amanda Hernandez,jennifer55@example.net,+1-928-214-6172,2020-05-16,12161.71,Transfer,CAD,Castillo-Holmes,Online,6586.69,14573.43,0,Reversed,1061669346092206,989282376,2024-11-02
TXN-00000131,ACC-4558295,CUST-98387,Kelly Clark,,628.936.0696x6884,2024-05-15,14967.98,Debit,USD,Hansen LLC,Dining,1334.96,35536.3,0,PENDING,8337925457543285,201645222,2023-02-16
TXN-00000132,ACC-8083185,CUST-89482,Lisa Miller,jamesanderson@example.org,(524)480-7274x35856,2021-04-21,8768.15,Refund,JPY,Barnes Inc,Utilities,5802.0,31534.05,0,Completed,7644895979988846,840966807,2024-11-10
TXN-00000133,ACC-3101602,CUST-96271,Katherine Stark,stephanie34@example.org,2505240905,2022-12-23,1474.86,Fee,EUR,"Wright, Marsh and Huffman",Travel,24509.6,40414.72,0,Failed,1402243874963645,593803381,2022-04-02
TXN-00000134,ACC-8297775,CUST-68176,Tiffany Mitchell,gonzalezmartha@example.org,(709)326-9252x617,2022-11-20,2578.88,Fee,USD,Sanchez Inc,Travel,7525.22,43086.31,0,Reversed,2402747463223769,301070301,2023-02-01
TXN-00000135,ACC-1011337,CUST-70791,David Mills,nicolethompson@example.net,570.402.1361x39992,2021-08-19,13751.69,Fee,CAD,Donovan-Davis,Utilities,29912.43,89307.08,1,Completed,3221629965938808,615688401,2022-08-10
TXN-00000136,ACC-9321592,CUST-59831,Laurie Wagner,rguerra@example.net,+1-245-912-2760x7866,2021-08-29,2284.83,Credit,CAD,Day-Garcia,Utilities,15797.16,60722.9,0,Completed,6195148021865766,234001312,2024-05-02
TXN-00000137,ACC-6530801,CUST-73287,Jennifer Roberts,kathleendurham@example.org,771.335.9923x3128,2023-02-03,6612.53,Fee,EUR,Sanchez Inc,Retail,44543.05,78290.14,0,Failed,7495674925209755,672172146,2022-06-22
TXN-00000138,ACC-9817804,CUST-66168,Patrick Moss,reeddavid@example.org,626-825-7489,2020-03-21,1204.64,Credit,GBP,Oneal Inc,Grocery,5264.61,97722.57,0,Pending,5290541939649566,580183488,2023-02-23
TXN-00000139,ACC-1835328,CUST-92111,Johnny Hughes,matthew57@example.com,+1-719-343-4254x82508,2026-09-16,12529.14,Credit,EUR,Martin Inc,Travel,24309.4,64305.75,0,Completed,2665345665681216,168513167,2023-08-11
TXN-00000140,ACC-5617711,CUST-32402,Eric Duncan,shannon50@example.net,565-434-2542x2880,2023-03-16,7607.88,Credit,JPY,"Russell, Wright and Graves",Utilities,41698.46,4576.76,0,Pending,3655472040977685,749321858,2021-03-07
TXN-00000141,ACC-3821058,CUST-15485,Christopher Castillo,kim05@example.com,+1-968-873-3520x188,2020-01-28,12312.69,Refund,EUR,Jones Ltd,Entertainment,31516.39,2552.05,0,Pending,7306793832755252,853497266,2024-07-06
TXN-00000142,ACC-5836541,CUST-13261,Angela Cohen,mhuff@example.org,(786)965-3581,2023-11-29,8613.48,Transfer,JPY,"Garcia, Mitchell and Wilson",Retail,17855.74,47487.78,0,Failed,7406702076849127,374568855,2020-04-11
TXN-00000143,ACC-4494335,CUST-57433,Ashley Ramos,bakerricardo@example.net,(538)655-1510,2023-08-15,10805.56,Transfer,GBP,"Warren, Rose and Bell",Travel,26908.88,49801.74,0,Failed,2074559872398030,689455353,2023-01-03
TXN-00000144,ACC-9625390,CUST-36034,Jeffrey Williams,greenelizabeth@example.net,327-327-4600,2023-09-26,9940.07,Transfer,CAD,Day-Garcia,Healthcare,20651.07,92820.37,0,Pending,6786996280283621,547203716,2024-08-31
TXN-00000145,ACC-6028358,CUST-77840,Jeffrey Herman,oyoung@example.org,001-310-484-8557x9393,2021-10-03,7418.1,Debit,EUR,Jones Ltd,Online,21425.92,39772.07,0,Failed,9593871610749321,753852734,2021-08-18
TXN-00000146,ACC-4664866,CUST-96099,Brian Mitchell,zhughes@example.com,+1-646-715-9101,2024-08-25,3655.93,Transfer,GBP,Donovan-Davis,Dining,38543.55,65393.99,1,Failed,9774151868331389,919435702,2024-01-22
TXN-00000147,,CUST-88103,Kenneth Ramos,bryantjames@example.org,231-813-8750x931,2020-12-24,11856.79,Fee,GBP,Bishop PLC,Online,15615.93,6897.77,0,Completed,1837850142285593,284914801,2024-04-01
TXN-00000148,,CUST-68567,Stephanie Branch,matthewreed@example.net,+1-371-877-7216x640,2021-04-10,9052.82,Refund,EUR,Martin Inc,Utilities,9405.63,5522.16,0,Failed,1078495914682039,552807806,2020-10-09
TXN-00000149,ACC-1645109,CUST-98681,Erica Peterson,michael79@example.com,(780)889-3725,2020-09-28,5026.57,Credit,GBP,Walters-Walsh,Grocery,49636.74,11883.93,0,Completed,6106443666264718,169503511,2020-10-12
TXN-00000150,ACC-4901379,CUST-39333,Nathan George,melissasantiago@example.org,848-610-2703,2024-03-17,13632.88,Refund,CAD,Williams-Spence,Utilities,29629.56,77406.09,0,Completed,2647282933304915,805255491,2021-12-23
TXN-00000151,ACC-7729425,CUST-56919,Heather Miles,ojones@example.org,(927)223-7543x547,2021-01-13,8641.78,Refund,GBP,Long PLC,Dining,13375.95,87024.79,0,Pending,6635281818379578,490280860,2022-10-12
TXN-00000152,ACC-6873658,CUST-55686,Christopher Roth,henryamanda@example.net,001-393-858-8397x847,2021-08-22,3352.06,Transfer,USD,Dean LLC,Dining,9218.16,71776.33,0,Completed,4803631125362284,611784511,2023-09-25
TXN-00000153,ACC-6245639,CUST-99687,Tina Duncan,campbelljonathan@example.org,623.412.4891,2021-03-26,13528.21,Refund,USD,Williams-Spence,Dining,14874.04,83050.94,0,Reversed,4055990927637811,589226316,2021-02-13
TXN-00000154,ACC-3355474,CUST-21386,Carl Frazier MD,wardcarolyn@example.com,558-627-3720x4168,2023-09-29,3712.14,Transfer,JPY,"Warren, Rose and Bell",Dining,12134.08,10451.37,0,Reversed,5216266338477951,130867236,2022-11-18
TXN-00000155,ACC-8416795,CUST-61413,Bryan Sawyer,robertsbrenda@example.org,4606670876,2020-11-23,3863.45,Credit,CAD,Hansen LLC,Grocery,5485.68,97594.98,0,Pending,2373806949401330,948362993,2024-09-24
TXN-00000156,ACC-2237380,CUST-67124,Zachary Hansen,cynthiawilliams@example.net,001-427-733-8528,2024-03-05,3523.45,Refund,USD,Castillo-Holmes,Utilities,30732.56,34266.69,0,Failed,9844334030487861,573212205,2021-04-11
TXN-00000157,,CUST-46752,Roger Reeves MD,imoore@example.org,(571)957-7317x536,2024-05-19,10150.64,Debit,CAD,Mccarthy-Hawkins,Grocery,4547.89,18151.1,0,Failed,2481578034941936,255960650,2022-01-26
TXN-00000158,ACC-1775072,CUST-99066,Janet Wheeler,philiphess@example.net,339-768-2298x336,2020-10-23,9117.3,Fee,EUR,Barnes Inc,Travel,11735.73,30480.21,0,Pending,5183317187236927,923676655,2022-01-29
TXN-00000159,ACC-2072456,CUST-24444,John Vaughan,alexschwartz@example.org,+1-656-444-1589x6897,2024-01-11,6623.73,Transfer,GBP,Martin Inc,Grocery,23061.19,61031.47,0,Failed,4179239395414327,794600096,2021-09-04
TXN-00000160,ACC-2418621,CUST-14998,Kimberly Stewart,,+1-439-202-1573,2023-11-05,3731.35,Debit,CAD,Garcia-Freeman,Online,44088.09,37878.7,0,Completed,6254125876843409,833709195,2023-04-12
TXN-00000161,ACC-3122436,CUST-61095,Christine Jenkins,dickersonnicholas@example.org,(287)494-7311,2024-05-21,1720.83,Transfer,USD,"Armstrong, Scott and Saunders",Travel,33493.9,47302.25,0,Completed,8001331423661877,885070927,2022-10-28
TXN-00000162,ACC-2643332,CUST-87817,Edward Greer,mdavis@example.org,(828)785-7015x89671,2023-01-31,7337.83,Debit,JPY,Sanchez Inc,Retail,40914.9,16406.36,0,Reversed,4568854481298930,222308152,2024-05-01
TXN-00000163,ACC-8570230,CUST-73874,Jeffrey Allen,martinmary@example.com,+1-480-232-7399x666,2020-01-03,404.06,Refund,GBP,Jacobs Inc,Retail,6413.9,51870.63,0,Pending,1925516654916206,154888010,2020-01-22
TXN-00000164,ACC-7329770,CUST-78254,Christina Pineda,hoodamy@example.org,001-291-675-6735x0822,2021-05-14,12133.06,Fee,JPY,Mccarthy-Hawkins,Grocery,8467.87,13962.28,0,Failed,6672190537866180,640090978,2022-03-29
TXN-00000165,ACC-1797321,CUST-45677,Michael Hampton Jr.,josechambers@example.com,488-224-1833x567,2020-01-18,6789.11,Fee,EUR,"Garcia, Martinez and Hernandez",Dining,19528.34,24536.23,0,Failed,5875212797893395,357798550,2024-06-03
TXN-00000166,ACC-5086710,CUST-82018,Scott Brown,rodriguezjenna@example.org,001-242-372-2089x5809,2023-09-23,6359.75,Debit,JPY,Case Inc,Retail,25001.93,5420.7,0,Failed,2640499250065600,502972038,2020-05-03
TXN-00000167,ACC-2653227,CUST-40804,Terry Ford,eileen98@example.com,(620)568-6736,2023-01-01,1508.7,Fee,EUR,"Warren, Rose and Bell",Travel,15180.47,15740.83,0,Completed,4227225873369568,230522429,2024-01-22
TXN-00000168,ACC-1151625,CUST-41137,Linda Brown,frank59@example.net,001-620-929-0166x51517,2023-01-05,11696.14,Fee,USD,"Parker, Crosby and Thomas",Online,20259.27,42118.26,0,Reversed,1206863293606017,795801932,2022-09-22
TXN-00000169,ACC-6932225,CUST-26960,William Avila,emilyclark@example.net,(266)647-9846x50335,2020-06-14,6426.45,Transfer,USD,Oneal Inc,Grocery,8801.46,5231.43,0,Completed,8483287081054955,388830383,2023-02-22
TXN-00000170,ACC-9944486,CUST-89515,Richard Williams,floresdennis@example.com,(509)860-3075x856,2021-10-18,5478.08,Credit,EUR,"Baker, Pierce and Lynch",Online,39610.99,79651.13,0,Failed,2325280423185338,957433884,2023-08-09
TXN-00000171,ACC-8929095,CUST-28581,Stacy Anderson,briannamccarty@example.net,457-563-4339x971,2023-06-17,4559.33,Refund,GBP,Walters-Walsh,Dining,12606.86,36973.49,0,Pending,8430800891672282,353754591,2022-06-18
TXN-00000172,ACC-9405818,CUST-75598,Zachary Graham,,001-370-861-9878x0187,2022-04-30,6692.49,Debit,JPY,Donovan-Davis,Utilities,34059.94,12516.57,0,Completed,3203758172538219,684011182,2021-03-24
TXN-00000173,,CUST-22903,Mary Hendrix,josephmiller@example.com,967-324-2742x07842,2021-02-04,14099.36,Fee,CAD,Garcia-Freeman,Healthcare,18298.89,49947.47,0,Pending,3290456257297238,173924480,2021-09-10
TXN-00000174,ACC-9291955,CUST-65608,Tara Brown,zanthony@example.com,+1-567-814-3648,2021-02-23,4457.14,Debit,USD,Morgan and Sons,Retail,19244.61,38745.06,0,Reversed,7817258558853852,772387292,2023-10-06
TXN-00000175,ACC-2890702,CUST-88769,Joel Mosley,andradewilliam@example.com,001-200-425-1882x816,2022-03-23,1534.44,Fee,JPY,"Baker, Pierce and Lynch",Dining,8871.23,51624.51,0,Reversed,1445510073616131,504916285,2023-01-08
TXN-00000176,ACC-9104003,CUST-12863,Susan Young,cesar10@example.org,(401)439-2160,2021-03-19,14654.37,Refund,CAD,Mccarthy-Hawkins,Travel,19068.71,51540.87,0,Completed,5559986846028969,833270549,2023-05-20
TXN-00000177,,CUST-55156,Shelly Carr,stephenfigueroa@example.net,001-497-526-3329x3300,2023-03-26,0.0,Debit,EUR,Oneal Inc,Retail,11005.79,73164.71,0,Reversed,1944728064034654,400819028,2020-05-11
TXN-00000178,ACC-3435279,CUST-85891,Michael Martin,josephwilliams@example.org,(841)674-8600,2020-07-11,655.69,Credit,CAD,"Armstrong, Scott and Saunders",Entertainment,12843.23,38334.92,0,Pending,5600886130329496,306780716,2020-02-11
TXN-00000179,ACC-7718915,CUST-95459,Leslie Hunt,johnvazquez@example.net,2296027699,2020-04-19,1313.03,Refund,GBP,"Roberts, Joyce and Sanchez",Online,5267.74,69955.81,0,Failed,8816566783531931,439005882,2020-11-26
TXN-00000180,ACC-2851849,CUST-46589,Amber Booker,allenfields@example.org,001-569-927-8297x25398,2023-01-23,13947.91,Refund,GBP,"Wright, Marsh and Huffman",Utilities,6308.5,49542.92,0,COMPLETED,9757267111548088,182645358,2022-10-05
TXN-00000181,ACC-6257695,CUST-63265,Darius Adams,burgesspatrick@example.com,001-390-485-6432x06593,2026-09-13,3169.28,Debit,USD,"Wright, Marsh and Huffman",Travel,39939.83,85561.44,0,Pending,8552700567738350,978295149,2020-12-30
TXN-00000182,ACC-6118532,CUST-89796,Kelly Hodges DDS,teresafranklin@example.com,+1-554-857-3485x4132,2022-04-20,11172.82,Debit,JPY,Mccarthy-Hawkins,Retail,37541.37,11232.22,0,Pending,9610187774219690,278981663,2023-11-29
TXN-00000183,ACC-1217567,CUST-75482,Thomas Butler,ian08@example.org,+1-473-634-9452x045,2020-06-06,710.89,Refund,JPY,Jacobs Inc,Travel,38062.3,64657.19,0,Completed,7373463441867907,229422754,2024-07-01
TXN-00000184,ACC-9839636,CUST-53178,William Gomez,mfleming@example.net,+1-789-607-6131x8763,2021-07-02,12563.76,Fee,USD,Williams-Spence,Grocery,3382.53,61778.1,0,Completed,4975880236766853,905021918,2021-08-28
TXN-00000185,ACC-6733552,CUST-65194,Allison Terrell,lisasmith@example.org,001-767-988-6951x270,2024-08-07,5573.89,Debit,CAD,Martin Inc,Retail,38714.51,50848.69,0,Reversed,5562456835253383,445913056,2024-05-10
TXN-00000186,ACC-5568923,CUST-19140,Christopher Lee,townsendveronica@example.net,(300)200-3901,2024-09-03,14416.13,Fee,EUR,Logan-White,Retail,16772.3,44356.59,0,Reversed,7897394027413985,858779439,2021-01-19
TXN-00000187,ACC-7629768,CUST-40575,Amber Clements,danielbenjamin@example.org,388.978.1514,2023-03-16,0.0,Fee,GBP,Jacobs Inc,Healthcare,1384.79,69925.14,0,Pending,5123621548292537,437102611,2022-03-08
TXN-00000188,ACC-8890213,CUST-88356,Sarah Coleman,theresa16@example.org,001-342-795-5538x7097,2022-03-30,3264.81,Fee,GBP,Oneal Inc,Grocery,2162.42,24993.78,1,Reversed,6011693698208615,245611587,2023-07-13
TXN-00000189,ACC-3950139,CUST-24104,Caitlin Blackburn,wardebony@example.org,001-883-571-5875x449,2022-08-01,$4163.84,Refund,EUR,Walters-Walsh,Retail,36333.68,56677.93,0,Reversed,9326205420904378,331705571,2023-06-27
TXN-00000190,ACC-9023184,CUST-27836,Ryan Bright,tsullivan@example.com,(294)284-2209,2020-09-04,7057.29,Refund,EUR,Rice-Robbins,Healthcare,46682.43,45829.3,0,Pending,6007317238123797,889173702,2024-10-08
TXN-00000191,ACC-4850943,CUST-18038,Edgar Casey,bestsylvia@example.com,+1-309-570-6704x3024,2022-04-23,14176.47,Debit,EUR,Barnes Inc,Travel,4249.91,62056.21,0,Failed,6055123625429917,207243224,2023-08-21
TXN-00000192,ACC-5542450,CUST-30355,Amanda Thornton,watsonmary@example.org,557.641.5181,2023-10-02,$11863.64,Credit,EUR,"Garcia, Mitchell and Wilson",Healthcare,14154.56,17651.39,0,Failed,1119604081967739,476923412,2023-12-07
TXN-00000193,ACC-9636136,CUST-65810,Melinda Fowler,coxdominique@example.com,001-739-990-5379x9915,2023-09-08,13416.74,Credit,GBP,"Wright, Marsh and Huffman",Healthcare,4088.5,67162.46,0,Failed,2688606191096759,306593840,2023-06-25
TXN-00000194,ACC-8842645,CUST-15102,Mike Hughes,deborah18@example.org,(328)926-1362x43419,2026-08-16,8087.51,Transfer,EUR,Castillo-Holmes,Utilities,35187.4,89828.23,0,Completed,9332393473162246,816612328,2024-08-10
TXN-00000195,ACC-7431224,CUST-51880,Miss Christina Hubbard MD,edwinward@example.com,205-254-6321x827,2023-06-16,11698.63,Transfer,EUR,Wolfe-Holden,Entertainment,871.65,20763.77,0,Pending,4962886872627252,564696381,2023-04-09
TXN-00000196,ACC-3816575,CUST-84691,Shannon Myers,rubenroberson@example.org,8844476077,2021-12-11,9959.64,Debit,EUR,"Hampton, Morgan and Hayes",Dining,49948.39,60394.89,0,Failed,2521207198764143,753726009,2023-10-18
TXN-00000197,ACC-6126173,CUST-26622,Kathleen Carter,jamesklein@example.net,+1-698-852-5880,2021-07-28,244.13,Debit,GBP,"Salazar, Henderson and Price",Dining,30866.13,23819.04,0,Pending,9394407754267719,305423405,2021-02-16
TXN-00000198,ACC-4859970,CUST-41212,Heather Gomez,nicole03@example.net,553-795-3131,2021-06-11,12089.4,Debit,JPY,"Warren, Rose and Bell",Retail,33564.56,54341.0,0,Reversed,8146516816109318,566710198,2024-05-08
TXN-00000199,ACC-5179026,CUST-83665,Andrea Cummings,dorothy51@example.com,631-792-6219x731,2020-12-27,12125.69,Refund,CAD,Johnson-Murray,Utilities,40502.74,18397.06,0,Completed,8368540743456570,981748727,2024-09-01
TXN-00000200,ACC-9775520,CUST-91456,Jeffrey Richardson,marcuspalmer@example.com,001-260-919-4611x6081,2022-02-03,326.12,Fee,GBP,Garcia-Freeman,Grocery,43029.43,17145.83,0,Reversed,7913564263534432,446513598,2023-05-15
TXN-00000201,ACC-1751645,CUST-43897,George Moore,danielle86@example.org,+1-850-385-5110x8030,2022-07-26,1442.34,Credit,CAD,Wilson LLC,Travel,43025.3,41080.9,0,Completed,6574548832349333,588906086,2021-03-10
TXN-00000202,ACC-7743856,CUST-97420,John Brown,steven70@example.org,+1-571-831-1942x7100,2022-02-11,14018.45,Fee,JPY,Brown Group,Online,49290.73,74217.62,1,Failed,8487126876942744,591318575,2023-12-05
TXN-00000203,ACC-8268397,CUST-86577,Veronica Lowery,hamiltonedwin@example.net,001-779-788-1594x5606,2020-04-15,12800.36,Credit,GBP,Hansen LLC,Online,31945.13,87346.08,0,Completed,1431452095785271,954824896,2024-01-06
TXN-00000204,ACC-9060352,CUST-56988,Michelle Carroll,riverakaren@example.com,(775)509-0161,2022-05-07,13985.17,Refund,GBP,"Salazar, Henderson and Price",Utilities,22125.56,34335.51,0,Reversed,1327257172979051,811017206,2021-08-22
TXN-00000205,,CUST-47235,Melanie Conway,joshua31@example.com,(430)203-0045,2023-11-22,3911.76,Debit,GBP,Hansen LLC,Dining,44284.33,68625.97,1,Failed,1305555863111272,793329066,2021-11-17
TXN-00000206,,CUST-73500,Caitlin Edwards,vhunt@example.net,+1-683-611-4963x86768,2021-12-03,11723.21,Transfer,USD,Johnson-Murray,Healthcare,20130.69,71033.54,0,Reversed,2181872797993749,455551454,2024-06-29
TXN-00000207,ACC-3181928,CUST-53311,Matthew Mcintosh,brennanlaura@example.com,001-406-222-1789x42603,2020-04-24,6685.82,Debit,CAD,Logan-White,Online,14683.47,4295.96,0,pending,7166592994242168,775582258,2022-04-22
TXN-00000208,ACC-5101925,CUST-63373,Nathan Lewis,mooremonique@example.com,325-294-2839x8112,2024-10-26,11408.99,Fee,USD,"Russell, Wright and Graves",Dining,12093.09,65035.68,0,Failed,9391674746161310,873191198,2024-09-16
TXN-00000209,ACC-3370656,CUST-67576,Johnathan Smith,lopezjose@example.com,(436)402-5673,2023-01-29,1269.16,Fee,JPY,Tucker Ltd,Utilities,38373.91,85165.23,0,Pending,1025581692527043,258301477,2024-11-13
TXN-00000210,ACC-7309035,CUST-72239,Jocelyn Martin,,654-209-3436x88691,2020-04-09,13555.58,Debit,JPY,Logan-White,Dining,24231.14,35677.54,0,Completed,4183792145325157,426465386,2023-10-24
TXN-00000211,ACC-9534067,CUST-88348,James Ortiz,mmcdaniel@example.org,001-509-603-8755x6761,2022-02-12,4219.24,Debit,EUR,Gardner and Sons,Retail,31257.84,26558.33,0,pending,4642707482047908,195323866,2022-09-03
TXN-00000212,ACC-4688317,CUST-26257,Carlos Lee,megan43@example.org,001-747-614-2720x513,2024-12-19,10711.11,Refund,GBP,"Garcia, Martinez and Hernandez",Utilities,37010.62,5733.9,0,Reversed,8012383577743226,516745164,2021-05-16
TXN-00000213,ACC-1690217,CUST-76773,Donna Salas,pbarajas@example.net,812-484-2561,2023-06-11,14148.04,Fee,CAD,Case PLC,Online,21947.06,32003.01,0,Reversed,7133546656994922,406295291,2024-09-14
TXN-00000214,ACC-4192003,CUST-68474,Pamela Reid,fthomas@example.org,672.576.9055x590,2024-03-15,7536.78,Refund,GBP,Jones Ltd,Travel,16381.26,59155.88,0,Reversed,8630787987875610,126867368,2021-06-27
